DDI-DrugBank.d105.s0|DDI-DrugBank.d105.s0.e0|DDI-DrugBank.d105.s0.e1|null|h1_lemma=increase|h2_lemma=aggregation|h1_tag=VB|h2_tag=NN|path=anticoagulant>compound>compound>conj>nmod
DDI-DrugBank.d81.s3|DDI-DrugBank.d81.s3.e1|DDI-DrugBank.d81.s3.e2|null|h1_lemma=coadministration|h2_lemma=bioavailability|h1_tag=NN|h2_tag=NN|path=nmod<nsubj<have>compound>nmod>nmod>dep>dep
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e0|DDI-DrugBank.d81.s6.e1|null|h1_lemma=have|h2_lemma=None|h1_tag=VBD|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e0|DDI-DrugBank.d81.s6.e2|null|h1_lemma=have|h2_lemma=None|h1_tag=VBD|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e0|DDI-DrugBank.d81.s6.e3|null|h1_lemma=have|h2_lemma=None|h1_tag=VBD|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e0|DDI-DrugBank.d81.s6.e4|null|h1_lemma=have|h2_lemma=None|h1_tag=VBD|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e1|DDI-DrugBank.d81.s6.e2|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e1|DDI-DrugBank.d81.s6.e3|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e1|DDI-DrugBank.d81.s6.e4|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e2|DDI-DrugBank.d81.s6.e3|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e2|DDI-DrugBank.d81.s6.e4|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d81.s6|DDI-DrugBank.d81.s6.e3|DDI-DrugBank.d81.s6.e4|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d81.s7|DDI-DrugBank.d81.s7.e0|DDI-DrugBank.d81.s7.e1|null|h1_lemma=None|h2_lemma=course|h1_tag=TOP|h2_tag=NN|path=cimetidine>nmod>nsubj>acl>obl>parataxis
DDI-DrugBank.d81.s7|DDI-DrugBank.d81.s7.e0|DDI-DrugBank.d81.s7.e2|null|h1_lemma=None|h2_lemma=dose|h1_tag=TOP|h2_tag=NN|path=cimetidine>nmod>obl>acl>obl>parataxis
DDI-DrugBank.d81.s7|DDI-DrugBank.d81.s7.e0|DDI-DrugBank.d81.s7.e3|null|h1_lemma=None|h2_lemma=None|h1_tag=TOP|h2_tag=None|path=None
DDI-DrugBank.d81.s7|DDI-DrugBank.d81.s7.e1|DDI-DrugBank.d81.s7.e2|mechanism|h1_lemma=course|h2_lemma=dose|h1_tag=NN|h2_tag=NN|path=nmod<nsubj<b.i.d.>nmod>obl
DDI-DrugBank.d81.s7|DDI-DrugBank.d81.s7.e1|DDI-DrugBank.d81.s7.e3|null|h1_lemma=course|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s7|DDI-DrugBank.d81.s7.e2|DDI-DrugBank.d81.s7.e3|null|h1_lemma=dose|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s8|DDI-DrugBank.d81.s8.e0|DDI-DrugBank.d81.s8.e1|advise|h1_lemma=therapy|h2_lemma=monitoring|h1_tag=NN|h2_tag=NN|path=compound<nsubj:pass<initiate>compound>obj>acl>nsubj:pass>dep>dep>dep
DDI-DrugBank.d81.s9|DDI-DrugBank.d81.s9.e0|DDI-DrugBank.d81.s9.e1|null|h1_lemma=None|h2_lemma=course|h1_tag=TOP|h2_tag=NN|path=Rifampicin>nmod>nsubj>dep>obl
DDI-DrugBank.d81.s9|DDI-DrugBank.d81.s9.e0|DDI-DrugBank.d81.s9.e2|null|h1_lemma=None|h2_lemma=dose|h1_tag=TOP|h2_tag=NN|path=Rifampicin>nmod>obl>dep>obl
DDI-DrugBank.d81.s9|DDI-DrugBank.d81.s9.e0|DDI-DrugBank.d81.s9.e3|null|h1_lemma=None|h2_lemma=None|h1_tag=TOP|h2_tag=None|path=None
DDI-DrugBank.d81.s9|DDI-DrugBank.d81.s9.e1|DDI-DrugBank.d81.s9.e2|mechanism|h1_lemma=course|h2_lemma=dose|h1_tag=NN|h2_tag=NN|path=nmod<nsubj<follow>nmod>obl
DDI-DrugBank.d81.s9|DDI-DrugBank.d81.s9.e1|DDI-DrugBank.d81.s9.e3|null|h1_lemma=course|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s9|DDI-DrugBank.d81.s9.e2|DDI-DrugBank.d81.s9.e3|null|h1_lemma=dose|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s10|DDI-DrugBank.d81.s10.e0|DDI-DrugBank.d81.s10.e1|mechanism|h1_lemma=therapy|h2_lemma=concentration|h1_tag=NN|h2_tag=NNS|path=compound<nsubj:pass<advcl<likely>compound>nsubj
DDI-DrugBank.d81.s10|DDI-DrugBank.d81.s10.e0|DDI-DrugBank.d81.s10.e2|null|h1_lemma=therapy|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s10|DDI-DrugBank.d81.s10.e1|DDI-DrugBank.d81.s10.e2|null|h1_lemma=concentration|h2_lemma=None|h1_tag=NNS|h2_tag=None|path=None
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e0|DDI-DrugBank.d81.s11.e1|null|h1_lemma=None|h2_lemma=interaction|h1_tag=TOP|h2_tag=NN|path=Warfarin>nmod>nsubj:pass>appos
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e0|DDI-DrugBank.d81.s11.e2|null|h1_lemma=None|h2_lemma=isradipine|h1_tag=TOP|h2_tag=NN|path=Warfarin>conj>nmod>nsubj:pass>appos
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e0|DDI-DrugBank.d81.s11.e3|null|h1_lemma=None|h2_lemma=None|h1_tag=TOP|h2_tag=None|path=None
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e0|DDI-DrugBank.d81.s11.e4|null|h1_lemma=None|h2_lemma=None|h1_tag=TOP|h2_tag=None|path=None
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e1|DDI-DrugBank.d81.s11.e2|null|h1_lemma=interaction|h2_lemma=isradipine|h1_tag=NN|h2_tag=NN|path=isradipine>conj
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e1|DDI-DrugBank.d81.s11.e3|null|h1_lemma=interaction|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e1|DDI-DrugBank.d81.s11.e4|null|h1_lemma=interaction|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e2|DDI-DrugBank.d81.s11.e3|null|h1_lemma=isradipine|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e2|DDI-DrugBank.d81.s11.e4|null|h1_lemma=isradipine|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s11|DDI-DrugBank.d81.s11.e3|DDI-DrugBank.d81.s11.e4|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d81.s12|DDI-DrugBank.d81.s12.e0|DDI-DrugBank.d81.s12.e1|null|h1_lemma=alter|h2_lemma=binding|h1_tag=VBN|h2_tag=NN|path=warfarin>compound>conj
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e0|DDI-DrugBank.d81.s13.e1|null|h1_lemma=None|h2_lemma=administration|h1_tag=TOP|h2_tag=NN|path=Digoxin>nmod>nsubj>parataxis
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e0|DDI-DrugBank.d81.s13.e2|null|h1_lemma=None|h2_lemma=administration|h1_tag=TOP|h2_tag=NN|path=Digoxin>dep>nsubj>parataxis
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e0|DDI-DrugBank.d81.s13.e3|null|h1_lemma=None|h2_lemma=administration|h1_tag=TOP|h2_tag=NN|path=Digoxin>conj>nsubj>parataxis
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e0|DDI-DrugBank.d81.s13.e4|null|h1_lemma=None|h2_lemma=None|h1_tag=TOP|h2_tag=None|path=None
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e1|DDI-DrugBank.d81.s13.e2|null|h1_lemma=administration|h2_lemma=administration|h1_tag=NN|h2_tag=NN|path=nmod<administration>dep
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e1|DDI-DrugBank.d81.s13.e3|null|h1_lemma=administration|h2_lemma=administration|h1_tag=NN|h2_tag=NN|path=nmod<administration>conj
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e1|DDI-DrugBank.d81.s13.e4|null|h1_lemma=administration|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e2|DDI-DrugBank.d81.s13.e3|null|h1_lemma=administration|h2_lemma=administration|h1_tag=NN|h2_tag=NN|path=dep<administration>conj
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e2|DDI-DrugBank.d81.s13.e4|null|h1_lemma=administration|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s13|DDI-DrugBank.d81.s13.e3|DDI-DrugBank.d81.s13.e4|null|h1_lemma=administration|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d81.s14|DDI-DrugBank.d81.s14.e0|DDI-DrugBank.d81.s14.e1|null|h1_lemma=anesthesia|h2_lemma=anesthesia|h1_tag=NN|h2_tag=NN|path=compound<anesthesia>compound>obl>parataxis
DDI-DrugBank.d81.s14|DDI-DrugBank.d81.s14.e0|DDI-DrugBank.d81.s14.e2|null|h1_lemma=anesthesia|h2_lemma=blocker|h1_tag=NN|h2_tag=NN|path=compound<anesthesia>compound>nmod>obl>parataxis
DDI-DrugBank.d81.s14|DDI-DrugBank.d81.s14.e0|DDI-DrugBank.d81.s14.e3|null|h1_lemma=anesthesia|h2_lemma=channel|h1_tag=NN|h2_tag=NN|path=compound<anesthesia>compound>compound>conj>nmod>obl>parataxis
DDI-DrugBank.d81.s14|DDI-DrugBank.d81.s14.e1|DDI-DrugBank.d81.s14.e2|effect|h1_lemma=anesthesia|h2_lemma=blocker|h1_tag=NN|h2_tag=NN|path=compound<obl<report>compound>nmod>obl
DDI-DrugBank.d81.s14|DDI-DrugBank.d81.s14.e1|DDI-DrugBank.d81.s14.e3|effect|h1_lemma=anesthesia|h2_lemma=channel|h1_tag=NN|h2_tag=NN|path=compound<obl<report>compound>compound>conj>nmod>obl
DDI-DrugBank.d81.s14|DDI-DrugBank.d81.s14.e2|DDI-DrugBank.d81.s14.e3|null|h1_lemma=blocker|h2_lemma=channel|h1_tag=NN|h2_tag=NN|path=compound<blocker>compound>compound>conj
DDI-DrugBank.d81.s15|DDI-DrugBank.d81.s15.e0|DDI-DrugBank.d81.s15.e1|null|h1_lemma=study|h2_lemma=DynaCirc|h1_tag=NNS|h2_tag=NNP|path=DynaCirc>appos
DDI-DrugBank.d320.s0|DDI-DrugBank.d320.s0.e0|DDI-DrugBank.d320.s0.e1|advise|h1_lemma=use|h2_lemma=receive|h1_tag=VBN|h2_tag=VBG|path=nsubj:pass<use>obj>acl>obl
DDI-DrugBank.d320.s1|DDI-DrugBank.d320.s1.e0|DDI-DrugBank.d320.s1.e1|null|h1_lemma=metabolism|h2_lemma=levobupivacaine|h1_tag=NN|h2_tag=NN|path=nmod<obj<mediate>compound>obl
DDI-DrugBank.d320.s1|DDI-DrugBank.d320.s1.e0|DDI-DrugBank.d320.s1.e2|null|h1_lemma=metabolism|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d320.s1|DDI-DrugBank.d320.s1.e1|DDI-DrugBank.d320.s1.e2|null|h1_lemma=levobupivacaine|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d320.s2|DDI-DrugBank.d320.s2.e0|DDI-DrugBank.d320.s2.e1|null|h1_lemma=administer|h2_lemma=None|h1_tag=VBN|h2_tag=None|path=None
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e0|DDI-DrugBank.d320.s3.e1|mechanism|h1_lemma=metabolism|h2_lemma=inducer|h1_tag=NN|h2_tag=NNS|path=nmod<nsubj:pass<affect>nmod>obl
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e0|DDI-DrugBank.d320.s3.e2|mechanism|h1_lemma=metabolism|h2_lemma=phenytoin|h1_tag=NN|h2_tag=NN|path=nmod<nsubj:pass<affect>conj>nmod>obl
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e0|DDI-DrugBank.d320.s3.e3|mechanism|h1_lemma=metabolism|h2_lemma=phenytoin|h1_tag=NN|h2_tag=NN|path=nmod<nsubj:pass<affect>conj>nmod>obl
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e0|DDI-DrugBank.d320.s3.e4|mechanism|h1_lemma=metabolism|h2_lemma=antimycotic|h1_tag=NN|h2_tag=NNS|path=nmod<nsubj:pass<affect>dep>dep>appos>obl
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e1|DDI-DrugBank.d320.s3.e2|null|h1_lemma=inducer|h2_lemma=phenytoin|h1_tag=NNS|h2_tag=NN|path=phenytoin>conj
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e1|DDI-DrugBank.d320.s3.e3|null|h1_lemma=inducer|h2_lemma=phenytoin|h1_tag=NNS|h2_tag=NN|path=phenytoin>conj
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e1|DDI-DrugBank.d320.s3.e4|null|h1_lemma=inducer|h2_lemma=antimycotic|h1_tag=NNS|h2_tag=NNS|path=nmod<inducer>dep>dep>appos
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e2|DDI-DrugBank.d320.s3.e3|null|h1_lemma=phenytoin|h2_lemma=phenytoin|h1_tag=NN|h2_tag=NN|path=conj<phenytoin>conj
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e2|DDI-DrugBank.d320.s3.e4|null|h1_lemma=phenytoin|h2_lemma=antimycotic|h1_tag=NN|h2_tag=NNS|path=conj<nmod<inducer>dep>dep>appos
DDI-DrugBank.d320.s3|DDI-DrugBank.d320.s3.e3|DDI-DrugBank.d320.s3.e4|null|h1_lemma=phenytoin|h2_lemma=antimycotic|h1_tag=NN|h2_tag=NNS|path=conj<nmod<inducer>dep>dep>appos
DDI-DrugBank.d320.s5|DDI-DrugBank.d320.s5.e0|DDI-DrugBank.d320.s5.e1|null|h1_lemma=antibiotic|h2_lemma=None|h1_tag=NNS|h2_tag=TOP|path=amod<nsubj<erythromycin
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e0|DDI-DrugBank.d320.s6.e1|null|h1_lemma=channel|h2_lemma=None|h1_tag=NN|h2_tag=TOP|path=compound<compound<dep<verapamil
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e0|DDI-DrugBank.d320.s6.e2|null|h1_lemma=channel|h2_lemma=inducer|h1_tag=NN|h2_tag=NNS|path=compound<compound<dep<verapamil>appos>conj
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e0|DDI-DrugBank.d320.s6.e3|null|h1_lemma=channel|h2_lemma=inhibitor|h1_tag=NN|h2_tag=NNS|path=compound<compound<dep<verapamil>appos>conj
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e0|DDI-DrugBank.d320.s6.e4|null|h1_lemma=channel|h2_lemma=furafylline|h1_tag=NN|h2_tag=NN|path=compound<compound<dep<verapamil>conj>appos>conj
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e1|DDI-DrugBank.d320.s6.e2|null|h1_lemma=None|h2_lemma=inducer|h1_tag=TOP|h2_tag=NNS|path=verapamil>appos>conj
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e1|DDI-DrugBank.d320.s6.e3|null|h1_lemma=None|h2_lemma=inhibitor|h1_tag=TOP|h2_tag=NNS|path=verapamil>appos>conj
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e1|DDI-DrugBank.d320.s6.e4|null|h1_lemma=None|h2_lemma=furafylline|h1_tag=TOP|h2_tag=NN|path=verapamil>conj>appos>conj
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e2|DDI-DrugBank.d320.s6.e3|null|h1_lemma=inducer|h2_lemma=inhibitor|h1_tag=NNS|h2_tag=NNS|path=appos<conj<verapamil>appos>conj
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e2|DDI-DrugBank.d320.s6.e4|null|h1_lemma=inducer|h2_lemma=furafylline|h1_tag=NNS|h2_tag=NN|path=appos<conj<verapamil>conj>appos>conj
DDI-DrugBank.d320.s6|DDI-DrugBank.d320.s6.e3|DDI-DrugBank.d320.s6.e4|null|h1_lemma=inhibitor|h2_lemma=furafylline|h1_tag=NNS|h2_tag=NN|path=furafylline>conj
DDI-DrugBank.d320.s7|DDI-DrugBank.d320.s7.e0|DDI-DrugBank.d320.s7.e1|null|h1_lemma=administer|h2_lemma=None|h1_tag=VBN|h2_tag=None|path=None
DDI-MedLine.d73.s0|DDI-MedLine.d73.s0.e0|DDI-MedLine.d73.s0.e1|null|h1_lemma=methyl|h2_lemma=-4-phenyl-1,2,5,6-tetrahydropyridine|h1_tag=NN|h2_tag=NN|path=nummod<compound<-4-phenyl-1,2,5,6-tetrahydropyridine>dep
DDI-MedLine.d73.s0|DDI-MedLine.d73.s0.e0|DDI-MedLine.d73.s0.e2|null|h1_lemma=methyl|h2_lemma=-4-phenyl-1,2,5,6-tetrahydropyridine|h1_tag=NN|h2_tag=NN|path=nummod<compound<-4-phenyl-1,2,5,6-tetrahydropyridine>conj
DDI-MedLine.d73.s0|DDI-MedLine.d73.s0.e1|DDI-MedLine.d73.s0.e2|null|h1_lemma=-4-phenyl-1,2,5,6-tetrahydropyridine|h2_lemma=-4-phenyl-1,2,5,6-tetrahydropyridine|h1_tag=NN|h2_tag=NN|path=dep<-4-phenyl-1,2,5,6-tetrahydropyridine>conj
DDI-MedLine.d73.s1|DDI-MedLine.d73.s1.e0|DDI-MedLine.d73.s1.e1|null|h1_lemma=administration|h2_lemma=administration|h1_tag=NN|h2_tag=NN|path=compound<nmod<nsubj:pass<evaluate>compound>nmod>obl
DDI-MedLine.d73.s2|DDI-MedLine.d73.s2.e0|DDI-MedLine.d73.s2.e1|effect|h1_lemma=induce|h2_lemma=pretreatment|h1_tag=VBN|h2_tag=NN|path=nsubj<induce>compound>obl>conj
DDI-MedLine.d73.s3|DDI-MedLine.d73.s3.e0|DDI-MedLine.d73.s3.e1|effect|h1_lemma=induce|h2_lemma=effect|h1_tag=VBN|h2_tag=NNS|path=obl<amod<nsubj<produce>nmod>nmod>obj
DDI-MedLine.d73.s3|DDI-MedLine.d73.s3.e0|DDI-MedLine.d73.s3.e2|effect|h1_lemma=induce|h2_lemma=effect|h1_tag=VBN|h2_tag=NNS|path=obl<amod<nsubj<produce>nmod>nmod>conj>nmod>obj
DDI-MedLine.d73.s3|DDI-MedLine.d73.s3.e1|DDI-MedLine.d73.s3.e2|null|h1_lemma=effect|h2_lemma=effect|h1_tag=NNS|h2_tag=NNS|path=nmod<effect>nmod>nmod>conj
DDI-MedLine.d73.s4|DDI-MedLine.d73.s4.e0|DDI-MedLine.d73.s4.e1|null|h1_lemma=produce|h2_lemma=methamphetamine|h1_tag=VBD|h2_tag=NN|path=methamphetamine>nmod
DDI-MedLine.d73.s4|DDI-MedLine.d73.s4.e0|DDI-MedLine.d73.s4.e2|effect|h1_lemma=produce|h2_lemma=pretreatment|h1_tag=VBD|h2_tag=NN|path=nsubj<produce>compound>obl>conj
DDI-MedLine.d73.s4|DDI-MedLine.d73.s4.e1|DDI-MedLine.d73.s4.e2|null|h1_lemma=methamphetamine|h2_lemma=pretreatment|h1_tag=NN|h2_tag=NN|path=nmod<nsubj<produce>compound>obl>conj
DDI-DrugBank.d416.s0|DDI-DrugBank.d416.s0.e0|DDI-DrugBank.d416.s0.e1|effect|h1_lemma=measurement|h2_lemma=receive|h1_tag=NNS|h2_tag=VBG|path=nmod<nsubj:pass<make>obj>acl>nmod>obl
DDI-DrugBank.d416.s0|DDI-DrugBank.d416.s0.e0|DDI-DrugBank.d416.s0.e2|effect|h1_lemma=measurement|h2_lemma=patient|h1_tag=NNS|h2_tag=NNS|path=nmod<nsubj:pass<make>conj>nmod>obl
DDI-DrugBank.d416.s0|DDI-DrugBank.d416.s0.e0|DDI-DrugBank.d416.s0.e3|effect|h1_lemma=measurement|h2_lemma=patient|h1_tag=NNS|h2_tag=NNS|path=nmod<nsubj:pass<make>conj>nmod>obl
DDI-DrugBank.d416.s0|DDI-DrugBank.d416.s0.e1|DDI-DrugBank.d416.s0.e2|null|h1_lemma=receive|h2_lemma=patient|h1_tag=VBG|h2_tag=NNS|path=obj<acl<patient>conj
DDI-DrugBank.d416.s0|DDI-DrugBank.d416.s0.e1|DDI-DrugBank.d416.s0.e3|null|h1_lemma=receive|h2_lemma=patient|h1_tag=VBG|h2_tag=NNS|path=obj<acl<patient>conj
DDI-DrugBank.d416.s0|DDI-DrugBank.d416.s0.e2|DDI-DrugBank.d416.s0.e3|null|h1_lemma=patient|h2_lemma=patient|h1_tag=NNS|h2_tag=NNS|path=conj<patient>conj
DDI-DrugBank.d416.s2|DDI-DrugBank.d416.s2.e0|DDI-DrugBank.d416.s2.e1|mechanism|h1_lemma=depress|h2_lemma=acid|h1_tag=VBZ|h2_tag=NNS|path=nsubj<depress>nmod>nmod>obj
DDI-DrugBank.d416.s3|DDI-DrugBank.d416.s3.e0|DDI-DrugBank.d416.s3.e1|effect|h1_lemma=receive|h2_lemma=erpf|h1_tag=VBG|h2_tag=NN|path=obj<acl<nsubj<have>conj>compound>obj
DDI-DrugBank.d73.s0|DDI-DrugBank.d73.s0.e0|DDI-DrugBank.d73.s0.e1|effect|h1_lemma=drug|h2_lemma=block|h1_tag=NNS|h2_tag=VBG|path=dep<nsubj<have>obl>amod>advcl
DDI-DrugBank.d73.s2|DDI-DrugBank.d73.s2.e0|DDI-DrugBank.d73.s2.e1|effect|h1_lemma=channel|h2_lemma=give|h1_tag=NN|h2_tag=VBN|path=compound<compound<nsubj<have>obl>advcl
DDI-DrugBank.d73.s3|DDI-DrugBank.d73.s3.e0|DDI-DrugBank.d73.s3.e1|effect|h1_lemma=blocker|h2_lemma=withdrawal|h1_tag=NNS|h2_tag=NN|path=compound<nsubj<exacerbate>nmod>obj>acl:relcl>obj
DDI-DrugBank.d73.s4|DDI-DrugBank.d73.s4.e0|DDI-DrugBank.d73.s4.e1|advise|h1_lemma=blocker|h2_lemma=withdrawal|h1_tag=NN|h2_tag=NN|path=compound<nsubj:pass<withdraw>nmod>obl
DDI-DrugBank.d73.s5|DDI-DrugBank.d73.s5.e0|DDI-DrugBank.d73.s5.e1|null|h1_lemma=delay|h2_lemma=blocker|h1_tag=VBN|h2_tag=NN|path=clonidine>compound>compound>nmod
DDI-DrugBank.d73.s5|DDI-DrugBank.d73.s5.e0|DDI-DrugBank.d73.s5.e2|null|h1_lemma=delay|h2_lemma=None|h1_tag=VBN|h2_tag=None|path=None
DDI-DrugBank.d73.s5|DDI-DrugBank.d73.s5.e0|DDI-DrugBank.d73.s5.e3|null|h1_lemma=delay|h2_lemma=None|h1_tag=VBN|h2_tag=None|path=None
DDI-DrugBank.d73.s5|DDI-DrugBank.d73.s5.e1|DDI-DrugBank.d73.s5.e2|null|h1_lemma=blocker|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d73.s5|DDI-DrugBank.d73.s5.e1|DDI-DrugBank.d73.s5.e3|null|h1_lemma=blocker|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d73.s5|DDI-DrugBank.d73.s5.e2|DDI-DrugBank.d73.s5.e3|advise|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d73.s6|DDI-DrugBank.d73.s6.e0|DDI-DrugBank.d73.s6.e1|effect|h1_lemma=drug|h2_lemma=blocker|h1_tag=NNS|h2_tag=NNS|path=appos<nmod<nsubj<decrease>compound>nmod>obj|lemmainbetween=decrease
DDI-DrugBank.d73.s7|DDI-DrugBank.d73.s7.e0|DDI-DrugBank.d73.s7.e1|null|h1_lemma=usage|h2_lemma=usage|h1_tag=NN|h2_tag=NN|path=nmod<usage>conj
DDI-DrugBank.d73.s8|DDI-DrugBank.d73.s8.e0|DDI-DrugBank.d73.s8.e1|null|h1_lemma=interaction|h2_lemma=blocker|h1_tag=NN|h2_tag=NNS|path=aspirin>compound>conj
DDI-MedLine.d132.s0|DDI-MedLine.d132.s0.e0|DDI-MedLine.d132.s0.e1|null|h1_lemma=inhibitor|h2_lemma=therapy|h1_tag=NNS|h2_tag=NN|path=amod<nmod<role>amod>nmod
DDI-MedLine.d132.s1|DDI-MedLine.d132.s1.e0|DDI-MedLine.d132.s1.e1|null|h1_lemma=inhibitor|h2_lemma=inhibitor|h1_tag=NN|h2_tag=NN|path=amod<inhibitor>dep
DDI-MedLine.d132.s1|DDI-MedLine.d132.s1.e0|DDI-MedLine.d132.s1.e2|null|h1_lemma=inhibitor|h2_lemma=therapy|h1_tag=NN|h2_tag=NN|path=amod<inhibitor>amod>obl>dep
DDI-MedLine.d132.s1|DDI-MedLine.d132.s1.e0|DDI-MedLine.d132.s1.e3|null|h1_lemma=inhibitor|h2_lemma=inhibitor|h1_tag=NN|h2_tag=NN|path=amod<inhibitor>compound>obl>dep
DDI-MedLine.d132.s1|DDI-MedLine.d132.s1.e0|DDI-MedLine.d132.s1.e4|null|h1_lemma=inhibitor|h2_lemma=inhibitor|h1_tag=NN|h2_tag=NN|path=amod<inhibitor>dep>obl>dep
DDI-MedLine.d132.s1|DDI-MedLine.d132.s1.e1|DDI-MedLine.d132.s1.e2|null|h1_lemma=inhibitor|h2_lemma=therapy|h1_tag=NN|h2_tag=NN|path=dep<inhibitor>amod>obl>dep
DDI-MedLine.d132.s1|DDI-MedLine.d132.s1.e1|DDI-MedLine.d132.s1.e3|null|h1_lemma=inhibitor|h2_lemma=inhibitor|h1_tag=NN|h2_tag=NN|path=dep<inhibitor>compound>obl>dep
DDI-MedLine.d132.s1|DDI-MedLine.d132.s1.e1|DDI-MedLine.d132.s1.e4|null|h1_lemma=inhibitor|h2_lemma=inhibitor|h1_tag=NN|h2_tag=NN|path=dep<inhibitor>dep>obl>dep
DDI-MedLine.d132.s1|DDI-MedLine.d132.s1.e2|DDI-MedLine.d132.s1.e3|null|h1_lemma=therapy|h2_lemma=inhibitor|h1_tag=NN|h2_tag=NN|path=amod<obl<lead>compound>obl
